uid,lon,lat,damage_class,confidence,source,tile
7e1e1ad5-dcf6-40e5-916d-5eaa1c07e4eb,-99.1814855,19.2571491,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
fa7c8e44-b82b-4de6-97b8-683c9d237d37,-99.1813936,19.2568703,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
88eb6d68-dfaf-4abe-9e72-d22b0d533d35,-99.1813812,19.2566810,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
6f609f0a-0979-40bf-8896-49638fa70195,-99.1816318,19.2567848,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
b2f54a29-53f9-414e-a0c4-ba570c94bdf4,-99.1818011,19.2568666,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
28e06527-a396-4c4a-b9c8-b1ac2636758a,-99.1817319,19.2569888,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
0a62c82b-0811-43df-bd9f-94e10cc6854b,-99.1827147,19.2570162,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
57b25922-9d4a-4c8e-a5b2-d89d52f54c88,-99.1844846,19.2564878,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
c95da84a-8559-4a4f-b601-6dce5868a76b,-99.1841467,19.2567914,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
d34e8c7b-de07-4cdc-8494-c7799d02ff44,-99.1843205,19.2568085,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
6ded3d60-1dc9-46ed-89bb-8be2e503640b,-99.1833175,19.2567760,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9ba889d7-03a3-4d77-8a6b-ef2648123de2,-99.1846111,19.2556854,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
bad305c0-1b08-43d9-bf3a-d151a3205198,-99.1846986,19.2558652,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
c58436b5-8fb4-4ce0-ab8d-dc760e5606bc,-99.1846315,19.2559778,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
22f58a64-c39c-4f91-b750-97be6e572b16,-99.1845932,19.2561077,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
ac4ec33a-8956-4a62-8659-537994d96a3a,-99.1845137,19.2561137,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
cf3e88da-5e75-40bd-b032-9b937905fbff,-99.1844634,19.2562107,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
74eeae97-2b6d-4e89-a04c-ba68f361f0b6,-99.1844221,19.2560748,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
fafa5ce7-2268-400b-a3fd-40b98b3ff36f,-99.1842744,19.2559905,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
3686c81f-73e1-4d93-9b7f-400858742da6,-99.1842124,19.2561206,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
8e005ee8-bfea-4d9b-9a73-2badbd609364,-99.1840670,19.2560628,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
95373e4e-88a6-49f2-a543-0f4b347ab0c3,-99.1841712,19.2558748,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
b006c089-078e-4285-8d92-38c25634933d,-99.1843418,19.2558055,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a3ad282c-e2dc-49be-a018-be495ccfe48c,-99.1842826,19.2558663,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9b902926-29d4-4e66-b728-9d0abf6e3c74,-99.1844984,19.2553837,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9a1e383c-fa8a-4516-9ac3-d0d86f72a198,-99.1843995,19.2554538,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
40bd94da-132a-4663-b1ee-324b36634a9e,-99.1843461,19.2555495,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
759ccc6e-c9f2-4f83-9b5a-a768f390a0fc,-99.1843204,19.2556616,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
5a0cb718-c1fe-4733-9456-905bd5d067ac,-99.1839445,19.2553608,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
380cfdbe-6b08-4471-9832-871ae9852ffc,-99.1840758,19.2553602,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
bc19e5d6-89e9-4659-ae71-3a896a1c01a3,-99.1840683,19.2554764,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
dcbb1d85-cf8c-4268-88e2-08e6b520cc6d,-99.1840164,19.2555529,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
e7d03c8a-dbda-465f-89b9-cdf0b5002c4f,-99.1840405,19.2556835,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
f5e36de0-61dc-46e4-a761-1c5872d8dad0,-99.1838859,19.2557531,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
17884b59-601e-4581-827e-f047bfff303b,-99.1838094,19.2559122,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a896e790-79f7-4951-b5a3-5e6684c4c770,-99.1837699,19.2560516,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
4c97bb5d-5f6c-4f3c-97cb-9b16a0869c2f,-99.1837910,19.2553645,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a11bb959-06cf-42c2-b545-4ae079bc593b,-99.1836224,19.2553600,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9e498bfd-bed7-45a6-b9bb-04b12771ba1d,-99.1833910,19.2553500,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
1487c08d-9f5a-4b1d-8025-9e94d972eda9,-99.1832969,19.2553652,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
eddacefa-263e-469f-91e4-f27d16aca9ad,-99.1832173,19.2553592,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
dfc0fade-2ba8-4858-93a3-9bde0cc45947,-99.1830944,19.2553529,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
dfd0e5e3-a371-4f18-b330-4f09f2f0da65,-99.1828446,19.2553791,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
ed12292d-dd3c-4a5f-9f1d-c5f6b56b6354,-99.1836209,19.2556122,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
87083751-b113-4f09-bd9c-15089e98be6a,-99.1834366,19.2556478,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
6e00c290-866e-413d-ab06-ad3ccc9a810d,-99.1835154,19.2557415,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
aaf90d0f-5d71-41b3-9fef-640e1fbc1d74,-99.1835014,19.2558446,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
30c4bd83-8529-46b5-acb3-e1b2024eda6c,-99.1833035,19.2558745,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
74dbfd58-499f-4828-bd5a-ac77bd717b44,-99.1833161,19.2556077,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
d8c39824-c03a-4a63-856b-c47e229374a7,-99.1832180,19.2557379,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
eda89ba2-38c5-4517-bcdb-0a0cfc60d534,-99.1831632,19.2556700,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a4e3526d-1b52-4b62-b551-5e4353996172,-99.1831015,19.2555396,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
dfe2ce6e-0a98-449a-87f5-537ca8ef5267,-99.1828443,19.2555879,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
42d99e55-dab4-4ca3-aabd-ea4b4d16f7bd,-99.1828025,19.2557672,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
3fb9f31a-1370-4679-8a6f-fe6e72a0283d,-99.1829574,19.2559158,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
ec7ae77a-5b0e-4990-916a-7ef9f4c5a9d1,-99.1834782,19.2559754,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
743c03c5-833d-47e0-a4c6-9477f78a1a5b,-99.1840975,19.2563790,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
d833b1f6-bf96-4ed3-b3fa-e0f6fb6cdf50,-99.1840036,19.2564149,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
475d7477-a543-4406-9bf5-1b6fe243b0d1,-99.1840041,19.2565066,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
ba755ba8-b59c-4219-bb62-26291ab1f6ad,-99.1839221,19.2563216,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
36196ea8-b473-4e0a-b2c6-0daa07887b06,-99.1837028,19.2562647,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a5ec661a-85b0-4056-b923-5bd04f022650,-99.1835295,19.2562337,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
22685c3b-7bb5-4d8e-b4f7-3a73cda144f1,-99.1833689,19.2563129,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
5c1c8122-516c-496e-94fe-7f509d78331c,-99.1832302,19.2563740,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9f1c459a-a23a-457f-b6e6-45833e41c3a6,-99.1831905,19.2562126,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
c00a29f6-ef0a-4033-b675-f136e490c32a,-99.1829881,19.2561551,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
323ee94f-e45f-4ea0-b385-a3db6a0d9c81,-99.1826780,19.2553902,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
16be9f50-593a-423d-8d72-4893674c3d79,-99.1826528,19.2555355,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
cf6d8588-cb89-48a0-ad48-11709d90b9c5,-99.1824549,19.2554467,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
82b4999f-a5a1-4740-a938-746ff90bb099,-99.1825304,19.2555611,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
d0aefcc9-8c7c-410a-8bd4-71d437b48515,-99.1825990,19.2557053,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a28c975d-93f1-4ae3-807e-e2e9a4f628f4,-99.1824105,19.2556292,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
31765db0-000e-4f25-abde-c893ebd44b48,-99.1825688,19.2559118,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
fe18213c-18af-4425-afc1-3cb670d633c0,-99.1826267,19.2559852,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9db95f92-8281-4914-88a8-3a3db07f9f7d,-99.1825270,19.2560143,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
1c1e1cea-7c88-4b7f-ac2b-f8891e662c83,-99.1823457,19.2558514,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
5124fdac-acb4-48cc-897a-425169546d93,-99.1824073,19.2559542,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
0089deae-627c-4377-a0a0-4885c196d0b7,-99.1823841,19.2560685,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
203a5f8a-a406-41ae-b446-d39d6974ab50,-99.1825328,19.2561131,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
e8c2fdc7-0013-4b86-9db8-2c4e61464393,-99.1820686,19.2561508,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
b9ebe6c0-644e-4758-818e-2f4aa3829218,-99.1821184,19.2558938,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
259911b0-eff6-494c-8fb5-559e6113e5fd,-99.1821053,19.2556615,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
f9a9c892-f0b0-455e-920b-094dc19fb030,-99.1821336,19.2554122,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
d9ad377b-8d91-4307-b715-da5a9106c260,-99.1818880,19.2553643,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
1a25daa9-97d1-41c6-8a94-d1462734bc81,-99.1817188,19.2553592,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
beaa4d55-c94c-4bf2-905d-097a2ada7648,-99.1815705,19.2553510,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
2ec00d08-fd40-4d5c-bba6-ae6e0cc6c853,-99.1814837,19.2554138,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
0f01314c-d732-4fbf-99d6-d18550f9242f,-99.1816482,19.2555568,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
7bcd34e2-21a4-4ba8-9ce9-a453a4bb8bb4,-99.1814401,19.2555556,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
aee2dd5c-d340-4eca-a879-263add6b7269,-99.1815281,19.2557061,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
92a8b635-4aff-4048-8733-640403745ff6,-99.1815839,19.2557616,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
4a34325b-fabf-47f9-8885-46d3dd33c033,-99.1816235,19.2559649,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
483d3663-08a8-43b9-9982-c6c60b8e9747,-99.1814400,19.2557374,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
81ecb8dc-58a8-421c-9c61-4d2226e02001,-99.1814188,19.2558305,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
fe3ccecd-10ed-4262-9fa6-e42ac5919540,-99.1814278,19.2559236,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
6a8ce575-e60c-496e-bae8-52ae104f0b70,-99.1814728,19.2561338,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
490d12b6-9875-46d1-b7d2-7ce437f1757a,-99.1816851,19.2562684,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
8aa00d63-f05f-4dba-ab39-d4bf51af60b3,-99.1813865,19.2562574,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
617ecd0a-1140-484b-a306-448e495bbb54,-99.1815138,19.2562812,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
3c67f06e-29bc-4c3b-8924-ed316c074fb2,-99.1824354,19.2562135,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9e5af661-a865-40dc-ba60-2509ba90d87a,-99.1822809,19.2561525,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
af869d5e-d725-4f9b-bcb9-a4be4622ba2f,-99.1827812,19.2561839,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
f2e82132-5cb3-42f2-999d-cf171bb3c8bd,-99.1828583,19.2562629,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
27dbc425-c658-46d8-8287-170c8032baf6,-99.1835127,19.2564443,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
91c5b914-9f00-45f6-9378-4f06dc5d32cd,-99.1834757,19.2565236,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
05b53543-0829-40a6-bc1f-f6d5ef75e557,-99.1835495,19.2566336,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
3b50a06c-7da3-4469-9663-237182769bdd,-99.1833383,19.2566011,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
5fab23aa-6f00-42e5-b1dc-13d0ab35cc44,-99.1832389,19.2565842,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
efe5286d-8bb0-492c-bf69-63e67ca9f43a,-99.1831338,19.2565666,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
1746ec72-a8e3-4de3-a03f-85a7772384ee,-99.1829949,19.2565475,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
9ed9397b-1b30-45c7-86af-534980663ce8,-99.1829750,19.2563889,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
86af21ba-1ef6-478a-981f-afcc39ad7800,-99.1827826,19.2564727,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a3c1d69c-ece4-4b2d-84a9-997b4fc41e92,-99.1824836,19.2565495,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
f43ec68e-154c-4239-ae73-3c4ae0b6d2bf,-99.1824579,19.2563049,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
e956b626-d684-468a-9ce7-6ea9681694c3,-99.1839332,19.2560293,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
e2c02957-2510-4617-88a4-6b2b9648222a,-99.1842337,19.2562262,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
a37206f6-1a6b-46f6-ac5c-59729d52c3c1,-99.1841131,19.2562017,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
b5b8031d-9ef4-4e0e-b1cc-87ce4d09b468,-99.1839996,19.2562010,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
7158fe0e-a20b-4b6f-a354-2dab1aae1b0a,-99.1825556,19.2558424,no-damage,1.0,xbd_gt,mexico-earthquake_00000177
5a1a3b6f-6657-4c84-9ee4-29895555918e,-99.1858909,19.2502734,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
2572b945-e131-4ce2-a9ae-14275c28acb5,-99.1858580,19.2494295,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
04e3b68e-57a4-4ae8-a9d8-cf721198f635,-99.1860161,19.2486902,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
b2fc4495-ddb2-4a74-880b-76423247f64c,-99.1859578,19.2480701,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
de23e15d-612e-4fed-9f87-e490b7f3a8a5,-99.1856497,19.2483452,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
be00154b-917c-4207-99f1-573fe276ff24,-99.1851942,19.2484198,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
a45f84dc-4af5-4c20-8fd3-83b50e443341,-99.1852794,19.2490801,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
22218e67-1d24-4342-a845-a70524e1736b,-99.1851104,19.2493828,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
e17a221e-61c5-45b7-8970-a532c966afd6,-99.1848489,19.2496521,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
a4624895-e2f9-4b5c-9b05-16d2305a7bfd,-99.1845266,19.2495412,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
d1b83af8-2d4c-4a0e-a3d0-9dfa58f72cb3,-99.1840002,19.2502993,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
614a3a0a-2055-4ce2-b64d-745132e27750,-99.1830048,19.2507615,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
4155a883-526b-40a0-ac48-eb3ddb7b6783,-99.1832519,19.2506842,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
c74ef9fd-d3bc-449a-a2d3-17aaa02db16a,-99.1824257,19.2506411,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
ecbeeb9e-a8e7-4f7e-bc50-38abf0cfb135,-99.1833640,19.2500224,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
44a7f3cf-edc0-4c4b-9a10-bced5d570cf6,-99.1837488,19.2486461,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
438b853a-bd04-4ec8-aa97-93c6315e7f4e,-99.1831706,19.2483501,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
20730002-0e25-4da2-96c6-016a0f8aa54b,-99.1820862,19.2489458,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
3a36dfc6-2144-48d4-9123-5cfc0ac5985b,-99.1832269,19.2481847,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
97ce8081-1f0e-4e72-828c-e46f74209fd3,-99.1851442,19.2501350,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
2b4dd54e-0c2a-43b8-9ccb-d439eec94b87,-99.1828663,19.2481588,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
845a8f74-ea76-4b08-a6c0-7bdd220c424a,-99.1826071,19.2481303,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
e9ff00a7-2cc4-4706-91eb-5285fe8c66a4,-99.1820376,19.2482473,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
334db163-4def-4c82-b713-cdb76e5d51fa,-99.1816103,19.2495612,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
5c9004e6-dddf-4365-8ff0-452652033053,-99.1814697,19.2482311,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
77b1847f-df55-4ab5-803e-7981fa2823aa,-99.1843086,19.2500264,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
764eee02-b64e-460d-8db7-d530fd5aa1bf,-99.1823626,19.2480777,no-damage,1.0,xbd_gt,mexico-earthquake_00000179
88181236-c372-4a9c-a36e-07b821d7f92b,-99.1751175,19.2597926,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
ad7df03c-ef2c-4d32-bc2d-ae4a7d541d08,-99.1748868,19.2597436,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
a207a6d0-eecd-41cf-a690-191c3e144a59,-99.1747828,19.2596664,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
c4c7d0de-67cf-4722-ba42-e9424764f5e9,-99.1754081,19.2596838,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
d240c087-ce22-4099-a3b2-6c5f14d0d217,-99.1749907,19.2592943,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
09b4e6d4-8687-4544-a6f4-86555b14d3d4,-99.1764294,19.2586650,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
5f5f3371-85b6-4548-8842-d794dd6a3129,-99.1760365,19.2587891,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
e4a70ada-0ab7-46c6-b8de-c8d2ea931173,-99.1759245,19.2586881,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
c32d72fd-ac5e-4ea0-aaba-6b5f326906b2,-99.1748412,19.2576619,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
e75141bc-af48-4d40-9b7d-9cc6549f2538,-99.1744874,19.2592196,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
0ddb2fcb-b053-4fbd-88ff-3fb39cae9218,-99.1745555,19.2590474,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
5e348b5b-2e45-4acf-8cf6-f776d361c317,-99.1743492,19.2592595,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
9846470d-5bd1-4cd7-81f5-d40567d26d16,-99.1743771,19.2591670,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
8c6b3769-2a51-4ec1-a070-07aae422a1f4,-99.1742688,19.2592017,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
6ff335e2-c4bf-46f6-84c7-4aaed856d57c,-99.1743094,19.2590634,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
70fe3fb5-baa1-48e8-bf87-8a8cb0c200ad,-99.1743850,19.2590104,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
81d26b77-cffe-4893-a94f-17c6c9bfe3f2,-99.1747858,19.2590284,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
cfd102d2-16ab-4767-a672-9757d8079bbb,-99.1765155,19.2582462,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
d226fe55-7aed-40c5-876d-e54ea2bcfa97,-99.1765640,19.2584260,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
4eae79ab-5376-4096-b835-ef64fe1cfd50,-99.1764056,19.2581168,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
3b8e3d2d-d75d-48a5-83d5-844f504b63ef,-99.1762335,19.2581822,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
36c0a9ae-13b6-4716-aef8-7f4326e258f2,-99.1765405,19.2579854,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
eb380841-e302-4dfa-bc11-5b4fdf3b5841,-99.1759251,19.2581114,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
da731714-64e7-4562-af6c-84fcc395e2d9,-99.1759982,19.2581891,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
1286826b-2c01-45e1-8387-0235b7120dda,-99.1760724,19.2582334,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
3c0c3b8c-a4a7-4dfe-a95e-288647c762bd,-99.1757701,19.2580260,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
163af65a-7962-4f3b-9f71-22582a6a5147,-99.1753400,19.2585535,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
f4a8a149-e66f-4359-8d9f-14c4b87d78e4,-99.1760508,19.2580174,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
d1ff1bc6-1aae-42de-8062-1868522a8ec7,-99.1756887,19.2584273,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
e0f8ed54-5e28-4621-8066-bdb166cf54b9,-99.1755049,19.2583893,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
d6e748b1-831d-44f4-bc44-924760a4a44e,-99.1757356,19.2587057,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
81058ac6-47ba-4efd-82c6-29cf293791d2,-99.1755678,19.2586638,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
3f499d96-7a34-4d23-81d0-f0f2d7ef3f6f,-99.1761391,19.2583494,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
0af8f2ea-4c48-4e73-9730-e75804a52028,-99.1755446,19.2581764,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
2ba1f3cb-f338-41c5-8290-c25be0f280fe,-99.1756676,19.2579704,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
42c78507-8f3e-4373-a96c-c7a0ef0bb926,-99.1738296,19.2594898,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
79dd388d-da80-4117-8bdd-b7e063c1fcf9,-99.1739300,19.2592722,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
76f88ad7-7e14-4b84-9f0f-834c93dfe8b0,-99.1732411,19.2596025,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
4935b769-8bb3-456a-887b-f509ed7a5b04,-99.1734136,19.2595585,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
323fbb94-0d14-4d3f-99ca-9c7b498d593e,-99.1734409,19.2594824,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
a12f92b2-7138-47f1-80cb-865291444332,-99.1741687,19.2589504,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
ae181aad-02ac-4a05-9ba5-c1adb688c15b,-99.1740643,19.2590301,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
45a7e3c4-dea8-4cf9-9a42-ff3ec08363fd,-99.1739998,19.2589165,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
571ecbc3-1a66-4ce4-a663-30ed67636dab,-99.1739062,19.2590243,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
ad1860c6-aeb9-4b48-99c6-20de18a2ffe8,-99.1738353,19.2590823,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
022d86f2-cf03-4aa6-918d-eca5987138b1,-99.1738383,19.2589608,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
c81faa80-c482-47df-a5d2-8a47d710b8e1,-99.1738420,19.2588935,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
17ad59b0-8d2a-4ffa-831f-bb8f46509227,-99.1738757,19.2588314,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
8c057f3a-38b4-4f7f-b406-2c95c90e957e,-99.1739164,19.2587898,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
9fc0f351-4adb-4269-aa27-77cd69a89067,-99.1739399,19.2586724,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
8ef61c2e-6540-47cc-9fa1-fde9e9f0a5b5,-99.1741553,19.2587508,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
837c957e-2186-45f1-ad75-8b06d21b36f1,-99.1742709,19.2587624,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
9a39b819-c9a8-4202-82fc-8bd07ffffba6,-99.1744996,19.2588536,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
4cdf76e0-4106-433e-bc3d-22c724356096,-99.1745129,19.2587489,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
c43c8b0a-7525-4fb7-9061-63f7c4229c3c,-99.1745667,19.2586746,no-damage,1.0,xbd_gt,mexico-earthquake_00000181
